city,latitude,longitude,name,province
Las Vegas,35.61669,-105.22452,Blake's Lotaburger,NM
Gallup,35.52996,-108.73004,Taco Bell,NM
Carlsbad,32.41167,-104.22903,Sonic Drive-In,NM
Espanola,36.00475,-106.06426,Domino's Pizza,NM
Belen,34.6655,-106.77559,McDonald's,NM
Silver City,32.78619,-108.23508,SUBWAY,NM
Farmington,36.73258,-108.23643,Sonic Drive-In,NM
Farmington,36.74856,-108.18702,Sonic Drive-In,NM
Alamogordo,32.93313,-105.96512,Taco Bell,NM
Carthage,37.178862,-94.324677,McDonald's,MO
Gallup,35.52906,-108.70659,Sonic Drive-In,NM
Silver City,32.781484,-108.286773,McDonald's,NM
Rio Rancho,35.249348,-106.681755,Taco Cabana,NM
Las Vegas,35.60421,-105.22263,Sonic Drive-In,NM
Strafford,37.279716,-93.10663,Hardee's,MO
Saint Louis,38.71576,-90.25949,Rally's,MO
Lovington,32.94424,-103.35012,Sonic Drive-In,NM
Roswell,33.43306,-104.52232,Taco Bell,NM
Edgewood,35.077602,-106.18721,Domino's Pizza,NM
Kirksville,40.213789,-92.582005,McDonald's,MO
Bloomfield,36.71149,-107.99448,Sonic Drive-In,NM
Silver City,32.77975,-108.2742,Sonic Drive-In,NM
Roswell,33.40064,-104.52325,McDonald's,NM
Espanola,36.00889,-106.06486,Sonic Drive-In,NM
Ruidoso,33.32339,-105.63017,Sonic Drive-In,NM
Roanoke Rapids,36.45097,-77.64732,Sonic Drive-In,NC
Lenoir,35.91401,-81.527586,McDonald's,NC
Mount Airy,36.50038,-80.61899,SONIC Drive In,NC
Hickory,35.75344,-81.28499,Taco Bell,NC
Reidsville,36.380304,-79.663944,Arby's,NC
Statesville,35.80329,-80.87532,SONIC Drive In,NC
Monroe,34.99426,-80.54181,SONIC Drive In,NC
Concord,35.44092,-80.60341,Chick-Fil-A,NC
Camp Lejeune,34.669678,-77.33989,Domino's Pizza,NC
Owens Cross Roads,34.65953,-86.48663,SONIC Drive In,AL
Reidsville,36.34961,-79.69353,Bojangles' Famous Chicken 'n Biscuits,NC
Richmond,37.49977,-77.53332,Bojangles' Famous Chicken 'n Biscuits,VA
Virginia Beach,36.78105,-76.19081,Pizza Hut,VA
Trenton,40.17593,-74.63589,Quiznos,NJ
Lincoln,40.75113,-96.63617,Domino's Pizza,NE
Zebulon,35.83341,-78.31473,Taco Bell,NC
Staunton,38.14223,-79.05354,Pizza Hut,VA
Carthage,35.342137,-79.399282,Bojangles' Famous Chicken 'n Biscuits,NC
Lincoln,40.86756,-96.72377,Amigos/Kings Classic,NE
Danville,36.57205,-79.42,McDonald's,VA
Monroe Township,40.31461,-74.47347,SUBWAY,NJ
Greenville,35.56123,-77.40507,SONIC Drive In,NC
Wise,36.96853,-82.59347,McDonald's,VA
Middletown,40.40424,-74.12607,SONIC Drive-In,NJ
Burgaw,34.56011,-77.91841,McDonald's,NC
Raleigh,35.9031,-78.60355,Bad Daddys Burger Bar,NC
Yuma,32.68487,-114.64982,Taco Bell,AZ
Clover,35.10611,-81.20958,Taco Bell,SC
Big Stone Gap,36.868195,-82.77458,McDonald's,VA
Hamburg,41.14759,-74.57374,Domino's Pizza,NJ
Chillicothe,39.78197,-93.55355,SONIC Drive In,MO
La Crosse,36.70829,-78.10761,Sonic Drive-In,VA
Yadkinville,36.123313,-80.660009,Taco Bell,NC
Smyrna,35.93078,-86.53384,Arby's,TN
Belleville,38.540844,-89.871895,Burger King,IL
Richmond,37.47172,-77.52647,Waffle House,VA
Memphis,35.07306,-89.86339,Checkers,TN
Booneville,34.67747,-88.56044,SONIC Drive In,MS
Maquoketa,42.0685,-90.67905,McDonald's,IA
Tupelo,34.25499,-88.74964,SONIC Drive In,MS
Memphis,35.02081,-90.00758,McDonald's,TN
Greenville,33.37126,-91.039305,Taco Bell,MS
Cookeville,36.18254,-85.46094,Taco Bell,TN
Newton,41.6967,-93.0138,Arby's,IA
Hayward,46.0124,-91.4833,McDonald's,WI
New Martinsville,39.67614,-80.85748,Arby's,WV
Seminole,27.8399,-82.7628,McDonald's,FL
Cincinnati,39.145862,-84.625642,Arby's,OH
Cumberland,39.649606,-78.758877,Roy Rogers,MD
Florence,34.188067,-79.807648,Pita Pit,SC
Mason City,43.14598,-93.2009,Taco John's,IA
Brecksville,41.316555,-81.62608,Jimmy John's,OH
Fort Mill,35.08882,-80.93148,McDonald's,SC
Ft Mitchell,39.02499,-84.53529,McDonald's,KY
West Monroe,32.51641,-92.19044,Taco Bell,LA
Gastonia,35.2387,-81.1946,Hardee's,NC
Greensburg,40.30521,-79.58764,McDonald's,PA
Seabrook,42.89592,-70.87058,McDonald's,NH
Columbia,34.07447,-81.15489,Subway,SC
Carlinville,39.283791,-89.881679,Hardee's,IL
Murphysboro,37.764293,-89.334672,McDonald's,IL
West Palm Beach,26.7839,-80.102,McDonald's,FL
Decatur,33.780169,-84.239402,Burger King,GA
Lebanon,36.90219,-82.06922,Wendy's,VA
Wheeling,40.04151,-80.65791,McDonalds,WV
Oklahoma City,35.43536,-97.42565,Domino's Pizza,OK
Henrico,37.6064,-77.57295,Pizza Hut,VA
Owasso,36.27804,-95.84643,Taco Bell,OK
Okmulgee,35.60466,-95.9619,Taco Bell,OK
Mcalester,34.92732,-95.74325,McDonald's,OK
Oklahoma City,35.4938,-97.51435,McDonald's,OK
Sand Springs,36.13499,-96.10136,SONIC Drive In,OK
Bluefield,37.29251,-81.166,Chick-fil-A,WV
Wheeling,40.04624,-80.65398,Wendy's,WV
Grove,36.57637,-94.76924,Sonic Drive-In,OK
Enid,36.41939,-97.89347,Domino's Pizza,OK
Fairmont,39.42967,-80.18469,SUBWAY,WV
Okmulgee,35.623339,-95.961619,Sonic Drive in,OK
Muskogee,35.75176,-95.36737,SUBWAY,OK
Beckley,37.80249,-81.21374,Quiznos,WV
Okmulgee,35.61214,-95.9622,Domino's Pizza,OK
Grundy,37.33271,-82.1748,Long John Silvers,VA
Mcalester,34.92084,-95.77165,SONIC Drive In,OK
Fairmont,39.47366,-80.15249,McDonald's,WV
Sapulpa,35.99873,-96.09948,SONIC Drive In,OK
Wheeling,40.04241,-80.66171,Domino's Pizza,WV
Shawnee,35.34826,-96.93013,Domino's Pizza,OK
Calera,33.146005,-86.749453,Taco Bell,AL
Wilmington,41.30546,-88.15374,AJ's Hotdogs & Gyros,IL
Windsor,40.48048,-104.92889,Quiznos,CO
Fort Benning,32.376167,-84.92335,Taco Bell,GA
Tampa,27.96146,-82.40218,Checkers,FL
Springville,33.77849,-86.43073,Taco Bell,AL
Columbus,32.54165,-84.94933,McDonald's,GA
Wellington,40.7025,-104.99997,McDonald's,CO
Vandalia,38.96903,-89.12932,Taco Bell,IL
Montgomery,32.41795,-86.26914,SONIC Drive In,AL
Limon,39.26944,-103.7101,Taco Bell,CO
Gunnison,38.54483,-106.9172,McDonald's,CO
Valrico,27.8938,-82.25127,Wendy's,FL
Coal City,41.28864,-88.24711,Taco Bell,IL
Palm Bay,27.94978,-80.65691,McDonald's,FL
Bolivar,37.5949,-93.40256,Arby's,MO
Covington,30.469153,-90.08509,Rally's,LA
Lakewood,33.853925,-118.133318,Rubio's Coastal Grill,CA
Pinellas Park,27.8389,-82.69828,Culver's,FL
Clermont,28.35435,-81.67643,Checkers,FL
Central Islip,40.787876,-73.215634,Burger King,NY
Hialeah,25.944011,-80.307097,Burger King,FL
Plover,44.45318,-89.54317,McDonald's,WI
Lindsay,36.20332,-119.10428,Taco Bell,CA
Palo Alto,37.44265,-122.17035,McDonald's,CA
Yuma,32.67183,-114.64962,Sonic Drive-In,AZ
Pomona,34.063,-117.74301,McDonald's,CA
Indianapolis,39.87401,-86.07384,Domino's Pizza,IN
Patterson,37.46462,-121.16402,Wendy's,CA
Lakewood,33.83227,-118.157,McDonald's,CA
Yuma,32.698673,-114.650482,McDonald's,AZ
North Hampton,42.96446,-70.83484,Dominos Pizza,NH
Manchester,42.96055,-71.43791,Papa Gino's,NH
Saint Johnsbury,44.44642,-72.01625,Taco Bell,VT
Milwaukee,43.1476,-88.0047,McDonald's,WI
Mc Farland,43.0177,-89.2997,McDonalds,WI
Patterson,37.4656,-121.1763,Carl's Jr.,CA
Bergenfield,40.9256,-73.9967,Cusinera,NJ
Solomons,38.3458,-76.461,McDonald's,MD
Phoenix,33.4807,-111.9857,McDonald's,AZ
Charleston,38.412477,-81.805535,Arby's,WV
Burleson,32.5628,-97.3172,McDonald's,TX
North Little Rock,34.75567,-92.260864,Wendy's,AR
Lutz,28.1288,-82.503,Domino's Pizza,FL
Port Isabel,26.0711,-97.2218,Whataburger,TX
Fayetteville,36.124593,-94.153375,Arby's,AR
Pittsburg,38.014596,-121.891079,Burger King,CA
Saint George,37.0806,-113.5779,Culver's,UT
Stockton,37.9494,-121.2895,McDonalds,CA
West Lafayette,40.432416,-86.915087,Jimmy John's,IN
Edinburgh,39.34891,-85.97841,Domino's Pizza,IN
Johns Island,32.80396,-80.11777,Domino's Pizza,SC
Tell City,37.92987,-86.75595,SONIC Drive In,IN
Kendallville,41.45094,-85.24701,Taco Bell,IN
Minneapolis,45.06212,-93.24776,Domino's Pizza,MN
Plover,44.45404,-89.52152,Taco Bell,WI
Wausau,44.95936,-89.66114,McDonalds,WI
Minneapolis,45.05408,-93.36826,Domino's Pizza,MN
Saint Paul,45.01288,-93.17548,SUBWAY,MN
Chippewa Falls,44.87949,-91.41884,Culver's,WI
Atlanta,33.84174,-84.37831,Domino's Pizza,GA
Rainelle,37.96669,-80.77566,McDonald's,WV
Wausau,44.98805,-89.64985,McDonalds,WI
Atlanta,33.92262,-84.37929,Domino's Pizza,GA
Hopkins,44.92124,-93.42731,Domino's Pizza,MN
Battle Ground,45.78141,-122.54874,Domino's Pizza,WA
Milwaukee,43.01613,-87.96825,Topper's Pizza,WI
Manning,33.69803,-80.22689,Bojangles' Famous Chicken 'n Biscuits,SC
Lowell,42.65132,-71.33342,Domino's Pizza,MA
Manning,33.70352,-80.24185,Taco Bell,SC
Manning,33.69771,-80.2252,Sonic Drive-In,SC
Greenville,34.84145,-82.36014,St Louis Original Hamburgers,SC
Forest City,35.33401,-81.865105,McDonalds,NC
Latonia,39.03882,-84.50815,Gold Star Chili,KY
Providence,41.85846,-71.41146,Burger King,RI
Jackson,37.369874,-89.644974,Taco Bell,MO
Mora,45.874917923,-93.288577592,Hardee's,MN
San Bernardino,34.062245,-117.282055,Burger King,CA
Blacksburg,35.15642,-81.47748,McDonald's,SC
Pocatello,42.90595,-112.46435,Pizza Hut,ID
Twin Falls,42.59605,-114.4555,Taco Bell,ID
Danville,40.11412,-87.63633,Taco Bell,IL
Pocatello,42.892179,-112.451453,Taco Bell,ID
Pocatello,42.859741,-112.435556,McDonald's,ID
Great Falls,47.51669,-111.31658,Domino's Pizza,MT
Idaho Falls,43.51065,-112.01788,McDonald's,ID
Roswell,33.40174,-104.52325,Sonic Drive-In,NM
Miami,25.815647,-80.18967,Domino's Pizza,FL
Albuquerque,35.19755,-106.67978,Domino's Pizza,NM
Annapolis,38.98032,-76.54296,Boston Market,MD
Marshall,39.50261,-87.680286,Wendy's,IL
Missoula,46.839161,-114.031346,Taco Bell,MT
Chillicothe,40.90724,-89.49406,McDonalds,IL
Pocatello,42.88804,-112.45085,SONIC Drive In,ID
Silver City,32.78784,-108.25205,Sonic Drive-In,NM
Tallahassee,30.44191,-84.26003,Bojangles' Famous Chicken 'n Biscuits,FL
Carlsbad,32.43912,-104.25502,McDonalds,NM
Mansfield,40.77965,-82.39101,Dominos Pizza,OH
Rio Rancho,35.23861,-106.666664,Domino's Pizza,NM
Holland,42.7829,-86.0797,Boston Market,MI
North Charleston,32.86892,-80.01169,Waffle House,SC
Seneca,34.6926,-82.9777,Captain D's,SC
Minneapolis,44.9884,-93.4235,McDonald's,MN
Marysville,39.145651,-121.593758,Taco Bell,CA
Needles,34.851792,-114.626066,Taco Bell,CA
Buford,34.097534,-84.010807,Krystal,GA
Monroe,35.00383,-80.55617,Arby's,NC
Framingham,42.302078,-71.402857,Burger King,MA
Lancaster,34.703806,-118.151544,Burger King,CA
Maineville,39.308899,-84.275672,Skyline Chili,OH
Boonville,38.937162,-92.776891,Arby's,MO
Dover,40.528479,-81.491579,Mcdonalds,OH
Boonville,38.93825,-92.74351,Taco Bell,MO
Abilene,32.47491,-99.73059,Taco Bell,TX
Center,31.81278,-94.19553,Taco Bell,TX
Raymondville,26.48243,-97.77043,Whataburger,TX
Weatherford,32.75689,-97.70956,Taco Bell,TX
Orangeburg,33.48376,-80.86833,Burger King,SC
Oneida,43.07818,-75.64205,Taco Bell,NY
Great Barrington,42.209828,-73.345399,McDonald's,MA
Saint Charles,38.74606,-90.60238,Domino's Pizza,MO
Warrenton,38.8192,-91.14124,Taco Bell,MO
Norwalk,41.49609,-93.67496,McDonald's,IA
Indian Trail,35.04917,-80.64826,McDonald's,NC
Joplin,37.06605,-94.53206,Domino's Pizza,MO
Saint Charles,38.76237,-90.52917,Domino's Pizza,MO
Plymouth,35.83487,-76.7649,Wendy's,NC
Albany,42.6957,-73.8487,McDonald's,NY
Ballwin,38.60361,-90.58551,Domino's Pizza,MO
Saint Louis,38.57439,-90.40666,Domino's Pizza,MO
South Hill,36.72088,-78.11852,Taco Bell,VA
Eden,36.50394,-79.75872,Circle Drive In,NC
Oneonta,42.44826,-75.01216,Wendy's,NY
Fayetteville,34.98144,-79.01292,McDonald's,NC
East Meadow,40.72447,-73.56053,Arby's,NY
High Point,36.00568,-80.03833,McDonald's,NC
Rome,43.22477,-75.48575,Taco Bell,NY
Lexington,35.78394,-80.26021,McDonalds,NC
Charlotte,35.1157,-80.85691,McDonald's,NC
Victor,43.02212,-77.44022,McDonald's,NY
Raleigh,35.72201,-78.5487,Domino's Pizza,NC
Williamston,35.660152,-77.04835,McDonald's,NC
Jefferson City,38.55234,-92.19534,SONIC Drive In,MO
Dayton,39.6354,-84.2154,Fazoli's,OH
Tupelo,34.30455,-88.70747,Domino's Pizza,MS
Ayer,42.554033,-71.571141,Taco Bell,MA
Chincoteague Island,37.92497,-75.35343,McDonald's,VA
North Little Rock,34.77716,-92.20211,KFC,AR
Ripley,34.72808,-88.9457,Taco Bell,MS
Waynesboro,33.10519,-82.02386,Taco Bell,GA
Atlanta,33.76818,-84.52511,Hardee's,GA
Hinesville,31.82091,-81.60017,Chick-Fil-A,GA
Acworth,34.0351,-84.6759,McDonald's,GA
Albany,31.617182,-84.220644,Krystal,GA
Miami,25.5957,-80.3549,Boston Market,FL
Saint Petersburg,27.8377,-82.6469,Burger King,FL
Fort Lauderdale,26.1218,-80.1501,Burger King,FL
Greenbrier,35.2228,-92.3877,Sonic Drive-In,AR
Memphis,35.1492,-89.9172,KFC,TN
Pompano Beach,26.212016,-80.204228,Burger King,FL
Athens,33.9416,-83.33083,Domino's Pizza,GA
Swainsboro,32.58939,-82.32748,Taco Bell,GA
Southbridge,42.08056,-72.04519,Domino's Pizza,MA
Wahpeton,46.263498,-96.617569,McDonald's,ND
Fairmont,39.4311,-80.18581,Taco Bell,WV
Charlottesville,38.030806,-78.445495,Bojangles' Famous Chicken 'n Biscuits,VA
Modesto,37.638321,-121.000124,Taco Bell,CA
San Bernardino,34.165191,-117.285309,Burger King,CA
Gulfport,30.42332,-89.09179,Taco Bell,AL
Houghton,47.11312,-88.58677,Taco Bell,MI
Madison,41.7617,-81.04664,McDonald's,OH
Watsonville,36.9076,-121.7536,McDonald's,CA
Bellefonte,40.86834,-77.74635,Woody's Sloppy Dogs,PA
Lafayette,40.384886,-86.846225,McDonald's,IN
York,40.009045,-76.7735,Dominos Pizza,PA
West Lafayette,40.43115,-86.91326,McDonald's,IN
Evansville,37.977563,-87.563972,McDonald's,IN
Philadelphia,39.95304,-75.16986,Saladworks,PA
Portland,45.50459,-122.64503,Domino's Pizza,OR
Burke,38.79826,-77.3171,Chick-Fil-A,VA
Saint Louis,38.721499,-90.369526,Taco Bell,MO
Sullivan,38.22203,-91.15257,Jack in the Box,MO
Willard,41.04258,-82.731611,Taco Bell,OH
Excelsior Springs,39.33757,-94.25191,Taco Bell,MO
Hillsboro,39.21997,-83.6092,Taco Bell,OH
Saint Louis,38.6868,-90.27039,Rally's,MO
Neosho,36.861387,-94.38244,McDonald's,MO
Pocatello,42.91758,-112.46583,Jack In The Box,ID
Ellicott City,39.27738,-76.82457,Qdoba Mexican Grill,MD
Nottingham,39.36877,-76.45232,Qdoba Mexican Grill,MD
Pocatello,42.85858,-112.43441,Taco Bell,ID
Gaithersburg,39.14989,-77.20907,Boston Market,MD
Pocatello,42.88996,-112.45209,McDonald's,ID
Athens,33.916665,-83.444062,McDonald's,GA
Augusta,33.475292,-81.995946,Checkers,GA
Saint Johnsbury,44.41617,-72.01582,Domino's Pizza,VT
Macon,32.82081,-83.68963,Checkers,GA
Marietta,33.94521,-84.51691,Krystal,GA
Flowery Branch,34.11054,-83.8752,Wendy's,GA
Franklin,35.160043,-83.391085,Wendy's,NC
Marietta,33.90937,-84.49028,McDonald's,GA
Marietta,33.95028,-84.51965,Checkers,GA
Thomasville,30.85289,-83.95133,SONIC Drive In,GA
Atlanta,33.98713,-84.35143,Bojangles' Famous Chicken 'n Biscuits,GA
Newnan,33.39408,-84.74383,Checkers,GA
Statesboro,32.43899,-81.76241,McDonald's,GA
Norcross,33.96943,-84.20726,Domino's Pizza,GA
Woodstock,34.08651,-84.52241,McDonald's,GA
Royston,34.28467,-83.12738,Hardee's,GA
Hillsboro,45.53049,-122.96105,Subway,OR
Dayton,39.6277,-84.19124,Raising Cane's Chicken Fingers,OH
Ames,42.02267,-93.57964,Kum Go,IA
Mansfield,40.69597,-82.51341,Taco Bell,OH
Clover,35.11996,-81.08579,McDonald's,SC
Bennettsville,34.6255,-79.68983,Domino's Pizza,SC
Indianapolis,39.91115,-86.13323,Domino's Pizza,IN
Florence,34.19143,-79.81012,Subway,SC
Summerville,32.99678,-80.18193,Waffle House,SC
Rialto,34.071207,-117.369767,El Pollo Loco,CA
Brattleboro,42.88168,-72.55782,Taco Bell,VT
Ashland,38.472726,-82.627795,McDonald's,KY
Colonial Heights,37.2593,-77.4015,Hardee's,VA
Jacksonville,30.19693,-81.82391,Wendy's,FL
Oklahoma City,35.45545,-97.44099,Subway,OK
Omaha,41.26228,-96.04327,Amigos/Kings Classic,NE
Ottumwa,41.01352,-92.43887,Taco Bell,IA
Dayton,39.74285,-84.18287,Burger King,OH
Pittsburgh,40.4772,-79.7881,McDonald's,PA
Portland,45.4137,-122.6302,Five Guys,OR
Atlanta,33.7743,-84.3696,McDonald's,GA
Eustis,28.874854,-81.688578,Burger King,FL
Tampa,27.92437,-82.33791,Culver's,FL
Knoxville,35.912247,-84.08444,Culver's,TN
Cranberry Twp,40.6861,-80.0826,McDonald's,PA
Lewisville,33.0465,-97.0115,McDonald's,TX
La Porte,29.66515,-95.03096,Whataburger,TX
Tulsa,36.1049,-95.8551,SONIC Drive In,OK
Richmond,37.44245,-77.580712,Captain D's,VA
Milwaukee,42.9956,-88.0465,Boston Market,WI
Claremore,36.29153,-95.63113,McDonald's,OK
Springfield,36.4902,-86.878,SONIC Drive In,TN
Brownsville,25.9423,-97.5328,Taco Bell,TX
Lake Worth,26.6185,-80.1428,SONIC Drive In,FL
Fountain,38.7181,-104.6992,Taco Bell,CO
Pinson,33.6887,-86.6876,Burger King,AL
Sanger,33.3665,-97.1769,SONIC Drive In,TX
Coronado,32.7021,-117.1917,McDonald's,CA
Marysville,48.07752,-122.18676,McDonald's,WA
Webster,29.5374,-95.1189,Whataburger,TX
Crestwood,38.329822,-85.464239,Taco Bell,KY
La Mesa,32.7776,-117.0094,McDonald's,CA
Wasco,35.6021,-119.3475,Jack in the Box,CA
Saint Paul,44.89641,-93.08006,Burger King,MN
Palm Harbor,28.0736,-82.7383,Boston Market,FL
Fallbrook,33.2897,-117.2265,Mc Donalds,CA
Willis,30.4198,-95.493,McDonald's,TX
Denver,39.854248,-104.977887,McDonald's,CO
Sacramento,38.68652,-121.34154,Taco Bell,CA
Las Vegas,36.11543,-115.20339,Subway,NV
Muscatine,41.450683,-91.030183,Wendy's,IA
Provo,40.263874094,-111.665811538,JCW's,UT
Longmeadow,42.04038,-72.570076,Domino's Pizza,MA
Columbus,40.085692,-82.957763,Taco Bell,OH
Fort Worth,32.6739544,-97.414770856,Mcdonald's,TX
Banning,33.924652,-116.897376,Carl's Jr.,CA
Central Point,42.3761,-122.9001,KFC,OR
Glendale,33.56917,-112.18562,Panda Express,AZ
Saint Louis,38.767078373,-90.220859551,White Castle,MO
Grapevine,32.9682,-97.037051,Burger King,TX
Loves Park,42.3208,-89.0574,Arby's,IL
Middletown,41.455938901,-74.383932352,Wendy's,NY
Chicago,41.976203,-87.655199,McDonald's,IL
Plymouth,41.35686,-86.31194,Taco Bell,IN
Atlantic City,39.3522,-74.443636,Burger King,NJ
Woodruff,34.737944,-82.035947,Burger King,SC
Bossier City,32.53135,-93.7048,Arby's,LA
Sarasota,27.3612,-82.5492,Burger King,FL
Santa Ana,33.77035,-117.86794,Taco Bell,CA
Anderson,34.518126,-82.65484,Mcdonald's,SC
Covington,35.57105,-89.64554,Sonic Drive-In,TN
Chandler,33.279857,-111.797104,Del Taco,AZ
Rockwall,32.96387,-96.46465,McDonald's,TX
Boynton Beach,26.529288,-80.077123,Wendy's,FL
Phoenix,33.71089,-112.11471,McDonald's,AZ
Glenpool,35.959502141,-96.008872244,Arby's,OK
Indianapolis,39.90969,-86.22234,Jack in the Box,IN
Dallas,32.917074,-96.74491,The People Connection,TX
Bonaire,32.55498,-83.66166,McDonald's,GA
Baton Rouge,30.416841253,-91.03785327,Burger King,LA
Henderson,36.038412105,-114.983409376,Hot Dog Heaven,NV
Richmond,37.58877,-77.50158,McDonald's,VA
Kapolei,21.35768,-158.06044,Kfc,HI
Mesa,33.45178,-111.840208768,Carl's Jr.,AZ
Dallas,32.89356,-96.80408,Wingstreet,TX
Washington,38.9347126,-77.0577576,McDonald's,DC
Glendale,34.145199,-118.25493,The Great Steak & Potato Co.,CA
Cape Coral,26.6654,-81.94437,Jim's Coney Island,FL
Kankakee,41.13256,-87.8757,McDonald's,IL
Miami,25.823828,-80.215173,Wendy's,FL
Detroit,42.443066,-83.25988,McDonald's,MI
Shelbyville,39.52044,-85.76001,Wendy's,IN
Nashua,42.701994,-71.440706,Chick-fil-A,NH
Frankfort,38.16841,-84.8997,Wendy's,KY
Dayton,39.73165,-84.20746,McDonald's,OH
Winder,33.99132,-83.72317,McDonald's,GA
Fishkill,41.537406,-73.900099,Burger King,NY
Auburn,32.57246,-85.49903,SONIC Drive In,AL
Appleton,44.273959,-88.415755,Taco John's,WI
Evans,40.3847,-104.7159,McDonald's,CO
Chicago,41.97548,-87.707696,Charcoal Delights,IL
Tulsa,36.06032,-95.97389,SUBWAY,OK
Charlotte,35.254958,-80.802188,Burger King,NC
Clemson,34.6884,-82.81222,Domino's Pizza,SC
Tulsa,36.130096,-96.006326,McDonald's,OK
Hagerstown,39.664435,-77.707985,McDonald's,MD
Livermore,37.6762,-121.7588,Subway,CA
Milwaukee,43.035637516,-88.052208465,SUBWAY,WI
Three Rivers,41.93485,-85.65239,Arby's,MI
Buckeye,33.441588181,-112.555819107,McDonald's,AZ
Hopewell,37.25985,-77.32615,McDonald's,VA
Gaithersburg,39.120829958,-77.179039567,Checkers,MD
Flint,42.977599,-83.771468,Taco Bell,MI
Tempe,33.377777,-111.949936,KFC,AZ
Morristown,36.21263,-83.29712,Krystal,TN
Severna Park,39.07526,-76.54395,Boston Market,MD
Hope Hull,32.27055,-86.35728,McDonald's,AL
Gretna,41.130705119,-96.25262581,Jimmy John's,NE
Addison,41.905407,-87.983494,McDonald's,IL
Henderson,36.001984,-115.08361,Carl's Jr.,NV
Johnstown,40.3260278,-78.9512402,Sheetz,PA
Cumming,34.112624541,-84.153218357,McDonalds @ Old Atlanta,GA
Burton,43.018926,-83.633607,Wendys,MI
Baden,43.370112381,-8.398568084,Burger King,PA
Brockton,42.081025,-70.992588,McDonald's,MA
Detroit,42.39145,-83.13985,Wendy's,MI
Hazel Park,42.463028,-83.104049,Hardee's,MI
Granite City,38.72456,-90.124,Church's Chicken,IL
Tucson,32.1612,-110.9439,KFC,AZ
Davenport,28.258131,-81.59269,SUBWAY,FL
Wichita,37.72257,-97.20573,SONIC Drive In,KS
Los Lunas,34.814591643,-106.764566088,KFC,NM
Pueblo,38.2173,-104.623076,Taco Bell,CO
Easley,34.82112,-82.58727,Jack In The Box,SC
Cincinnati,39.226389,-84.396969,McDonald's,OH
Orange Park,30.186646,-81.701507,Krystal,FL
Caldwell,39.73777,-81.52811,Arby's,OH
Breaux Bridge,30.31327,-91.83192,McDonald's,LA
Bronx,40.8465,-73.89353,SUBWAY,NY
Quakertown,40.443337,-75.358228,Wendy's,PA
Salem,42.75514,-71.2095,Taco Bell,NH
Madison Heights,42.533167,-83.107078,McDonald's,MI
Newark,37.540779,-122.027399,Taco Bell,CA
Bismarck,46.80249,-100.78729,Burger King,ND
Emerson,40.975508,-74.026685,Boston Market,NJ
Reno,39.393373,-119.766426,Taco Bell,NV
Dalton,34.79093,-84.99719,Checkers,GA
Mishawaka,41.680653,-86.192146,Arby's,IN
Savannah,32.004698,-81.113831,Taco Bell,GA
Miami,25.684879,-80.312689,Burger King,FL
Conshohocken,40.070896,-75.318804,Dominos Pizza,PA
Frederick,39.32902,-77.35186,Pizza Hut,MD
Dubuque,42.45912,-90.67422,McDonald's,IA
Baltimore,39.28383,-76.59294,Hungry Andy's,MD
Nacogdoches,31.62189,-94.65292,Jack In The Box,TX
San Jose,37.341271,-121.910423,El Pollo Loco,CA
Blakely,31.375119,-84.936603883,Mcdonald's,AL
Williams,35.2575,-112.1912,KFC,AZ
North Haven,41.396348871,-72.855854796,McDonald's,CT
Streamwood,42.018732,-88.203073,Wendy's,IL
Nashville,36.15243,-86.84386,McDonald's,TN
Las Vegas,36.289861,-115.285664,Port Of Subs,NV
Carrollton,32.984850698,-96.841671793,KFC,TX
Cromwell,41.6031,-72.6773,Wendy's,CT
Tampa,28.03285,-82.42776,Arby's,FL
Kew Gardens,40.713657,-73.829672,Dunkin' Donuts,NY
Oxford,42.11758,-71.85975,McDonald's,MA
Bradley,41.1433,-87.8759,KFC,IL
Sacramento,38.70585,-121.32781,Burger King,CA
Chattanooga,35.006111032,-85.223491593,Burger King,TN
Orlando,28.482402,-81.309576,Checkers,FL
Cabot,34.97604076,-92.026584791,KFC,AR
Los Banos,37.05679,-120.880872,Carls Jr,CA
New Bedford,41.61469,-70.92949,Burger King,MA
Cupertino,37.31528,-122.03238,Subway,CA
Roseville,38.77243,-121.26633,Hot Dog On A Stick,CA
Indiana,40.61252,-79.1768,Wendy's,PA
Grenada,33.760500853,-89.809419669,Sonic Drive-in,MS
Kernersville,36.072526076,-80.111235769,Bojangles' Famous Chicken 'n Biscuits,NC
